idRun,idTrans,trantype,bfbSMViol,bfbRefViol,Tnuc,vn,dV,dVdT,vhi,vhf,vsi,vsf,vri,vrf,muRef,muMin,muMax,scaleFactor,muh,mus,mur,lamh,lams,lamr,ghs,ghr,ghr2,grs,a1,g1sq,g2sq,g3sq,Yt,Yb,Ytau,mR1,mR2,mS,Tc,Tn,Tp,STTn,STTp,alpha,betaH,fpeak,Ompeak,npoints_list,Tn_list,Tp_list,alpha_list,betaH_list,fpeak_list,Ompeak_list,vJ_list,SPolyCoeff_list
595,0,1,[0 3 5 6],,396.8744995,2049.759813,1.65633E+12,-34264120865,5.15E-10,2049.759813,-5.69E-10,-1403.152738,1.20E-09,1415.420736,1082.772307,700,6283.185307,1,-9293.801509,1424042.177,5133629.049,0.270851924,0.724439226,1.702767772,2.921367514,-1.508309566,-2.576605606,1.496279133,8114.038726,0.131218183,0.406689952,1.10868918,0.859352801,0.014529041,0.010105017,2255.657469,1013.527252,2370.27466,456.8450666,396.8744995,390.5667875,139.9977992,120.9103464,16.02602849,21316.9256,0.038680672,9.26E-13,"[60, 75, 100]","[398.34834350711634, 398.3241174514859, 398.32552507145704]","[390.57052004657606, 390.58334499310763, 390.5667874853667]","[5.8650891385158035, 5.863905742266991, 5.865433584679689]","[1030.7718466098238, 1033.3113286446858, 1033.1505957402564]","[0.038591981128549786, 0.038688329393557944, 0.038680671563727315]","[9.298607188239012e-13, 9.252312219293072e-13, 9.25602598220068e-13]","[0.9856832534926994, 0.9856805352718984, 0.9856840444797509]","[array([-8.44981105e+08,  1.30305728e+07, -8.37110625e+04,  2.86757129e+02,
       -5.52434135e-01,  5.67488209e-04, -2.42846566e-07]), array([-5.35820364e+08,  8.26427535e+06, -5.31001170e+04,  1.81928194e+02,
       -3.50542505e-01,  3.60157103e-04, -1.54149395e-07]), array([-6.97415739e+08,  1.07563696e+07, -6.91105913e+04,  2.36775883e+02,
       -4.56212320e-01,  4.68714279e-04, -2.00608564e-07])]"
611,0,1,,,367.1310284,2041.978985,1.18368E+12,-33452229446,-8.53E-10,2041.978985,-1.11E-09,-1394.083823,8.24E-10,998.4350179,1078.496111,700,6283.185307,1,-9292.484284,1886838.953,4047945.468,0.270851386,1.508664102,1.638752758,0.132886288,1.022658115,-2.513953875,1.804523564,7301.78055,0.131212287,0.406716203,1.109120576,0.859495961,0.014531413,0.010104812,2019.62597,1147.207137,2167.390619,411.0968051,367.1310284,362.4104088,140.0001844,120.45107,19.31758078,1725.464464,0.046560569,5.72E-13,"[60, 75, 100]","[368.17961347898455, 368.1721232826383, 368.17383537850066]","[362.40957433656257, 362.41698009848255, 362.4104088071555]","[6.622221194922737, 6.621373311253482, 6.622125696728216]","[1336.9498882602177, 1338.6817596282713, 1340.2399175804696]","[0.04644616465504072, 0.04650728089403187, 0.04656056877525181]","[5.751965077714367e-13, 5.736863620009795e-13, 5.723734169473122e-13]","[0.9872336149996849, 0.9872320667415938, 0.9872334406362214]","[array([-2.05753997e+08,  3.43647932e+06, -2.39066412e+04,  8.86675619e+01,
       -1.84912970e-01,  2.05585654e-04, -9.51962520e-08]), array([ 7.32674159e+08, -1.21276888e+07,  8.36372447e+04, -3.07601731e+02,
        6.36315099e-01, -7.01988275e-04,  3.22667910e-07]), array([ 7.81031353e+08, -1.29456153e+07,  8.93995601e+04, -3.29244916e+02,
        6.82025222e-01, -7.53457624e-04,  3.46807048e-07])]"
612,0,1,,,486.9195631,3500.905536,7.33166E+12,-1.08391E+11,1.11E-09,3500.905536,3.76E-08,1613.097065,-2.96E-08,-2265.489693,1141.958315,700,6283.185307,1,-9311.504509,4384434.594,2125329.859,0.27086263,3.334413941,2.034286312,1.034691582,-0.938911571,-1.22769282,-0.727409421,8264.730165,0.131297537,0.406337227,1.102919703,0.857434723,0.014497253,0.010107758,1448.074678,1194.516823,2259.920189,581.3531407,486.9195631,476.1837776,139.9997722,121.3635312,27.87032743,-943.8233655,0.033461976,2.17E-12,"[60, 75, 100]","[489.20997084476346, 489.20446879025627, 489.2046006445408]","[476.1745474854356, 476.1934707795244, 476.18377755539393]","[10.863603686947236, 10.861066649112994, 10.86236619058342]","[731.3639356327698, 730.8188887640304, 733.0640408271443]","[0.03338372424052293, 0.033360170804826325, 0.033461975584817893]","[2.175915295895937e-12, 2.1790612564482725e-12, 2.1657854445535294e-12]","[0.9920530747519108, 0.9920512800663516, 0.9920521994555774]","[array([-3.87254213e+07,  4.80963324e+05, -2.48688101e+03,  6.85208368e+00,
       -1.06102108e-02,  8.75423597e-06, -3.00659080e-09]), array([-2.84590476e+07,  3.52333017e+05, -1.81563323e+03,  4.98464987e+00,
       -7.68906156e-03,  6.31819681e-06, -2.16048137e-09]), array([-3.93969575e+07,  4.88847884e+05, -2.52525491e+03,  6.95111039e+00,
       -1.07529929e-02,  8.86317891e-06, -3.04090712e-09])]"
633,1,1,[0 3 5 6],,336.1730562,940.264524,12119235851,-4048585503,467.4404167,940.264524,1.68E-05,-477.5280281,-1.79E-05,448.7564834,1211.420562,700,6283.185307,1,-9331.119669,2475219.348,2011542.336,0.270881997,1.446968954,2.182148898,2.497608483,1.283854173,-4.287085434,1.521642481,6596.813125,0.131385695,0.405946582,1.096588153,0.855322303,0.014462247,0.010110762,1431.918013,1082.116669,1872.190637,339.2647657,336.1730562,335.7591439,140.0000226,109.6135199,2.802170234,27702.26886,0.684800023,3.44E-16,"[60, 75, 100]","[336.23658979684643, 336.23516183568705, 336.2359826597541]","[335.759200242201, 335.75947933099644, 335.7591438916626]","[0.7252271961050221, 0.7252230396479846, 0.7252280344702814]","[21619.44452095195, 20884.61820424361, 21276.53253448652]","[0.6958370009797181, 0.6721866587854284, 0.6848000230057033]","[3.32835975701793e-16, 3.5666643093384155e-16, 3.4365164695803917e-16]","[0.9170147730086664, 0.9170144439440278, 0.9170148393813025]","[array([ 3.03035546e+10, -2.10764400e+08,  8.98699395e+04,  1.60463138e+03,
        7.95305495e-01, -1.66258042e-02,  2.12396091e-05]), array([ 1.18395601e+09, -8.52154746e+06,  4.36754174e+03,  6.65243673e+01,
        2.72763121e-02, -7.06502801e-04,  9.31724851e-07]), array([ 2.25681728e+10, -1.57042561e+08,  6.71574685e+04,  1.19601349e+03,
        5.92163152e-01, -1.24004893e-02,  1.58490251e-05])]"
634,0,1,,,404.083077,3313.802969,3.58586E+12,-20116775854,3.02E-09,3313.802969,7.32E-09,-1818.480261,1.61E-08,2339.835677,1190.040738,700,6283.185307,1,-9325.207681,1111913.331,2270761.181,0.270875332,1.552992478,0.149266481,-0.209508491,-0.296960951,-0.671880941,1.249796138,3434.151763,0.131359099,0.406064301,1.098489755,0.855957569,0.014472774,0.01010986,1503.920123,924.2079745,1589.001818,654.4117877,404.083077,384.1928896,139.9986283,124.120034,11.45192549,853.8280757,0.014991156,6.34E-12,"[60, 75, 100]","[406.79695460223286, 406.804323653283, 406.97178900602137]","[384.3967620210446, 384.47152465886444, 384.19288961550495]","[7.107101975003314, 7.100032592114605, 7.126420022489733]","[411.85043722592303, 415.8515025837869, 407.052782006639]","[0.015175895160896579, 0.015326306997173064, 0.014991155734696034]","[6.191686805850069e-12, 6.071351283412139e-12, 6.343516130573793e-12]","[0.988061473043103, 0.9880501755789822, 0.9880922361794379]","[array([-1.29714433e+06,  2.05598289e+04, -1.34742267e+02,  4.67616533e-01,
       -9.06756972e-04,  9.31871165e-07, -3.96661380e-10]), array([-1.37706650e+06,  2.17925081e+04, -1.42628384e+02,  4.94406955e-01,
       -9.57735031e-04,  9.83394961e-07, -4.18273509e-10]), array([-1.11120601e+06,  1.77474382e+04, -1.17099104e+02,  4.08842936e-01,
       -7.97081666e-04,  8.23149385e-07, -3.51923774e-10])]"
635,0,1,[0 3 5 6],,429.6802767,1653.775925,1.31838E+12,-22571464774,3.05E-10,1653.775925,-1.71E-09,1257.002333,-2.22E-09,-1716.634318,1216.096691,700,6283.185307,1,-9332.398481,3970130.476,1866197.896,0.270883533,2.220679533,0.093405789,1.383250575,0.717918323,-3.38247954,0.643613628,7640.063695,0.131391451,0.40592112,1.096177581,0.85518505,0.014459973,0.010110956,1374.016255,1138.675463,2159.262337,500.0603804,429.6802767,422.6397627,139.9997918,120.6802452,8.423783793,2143.915283,0.042100971,6.90E-13,"[60, 75, 100]","[431.1360563278846, 431.1350239697428, 431.14085049833045]","[422.64388475643574, 422.6470592690693, 422.63976269595406]","[3.163138222834067, 3.1629952945981605, 3.1633238178446983]","[1039.445166957813, 1040.2368405119776, 1039.170227394921]","[0.04211252088716977, 0.04214491163568395, 0.042100971253257555]","[6.893591708911072e-13, 6.882920183609804e-13, 6.897477745751321e-13]","[0.9747205850043184, 0.9747195599875951, 0.9747219158835458]","[array([-4.79614162e+08,  6.80072498e+06, -4.01717559e+04,  1.26531202e+02,
       -2.24134178e-01,  2.11702857e-04, -8.32993193e-08]), array([-4.02900909e+08,  5.70479987e+06, -3.36497005e+04,  1.05834948e+02,
       -1.87200124e-01,  1.76557584e-04, -6.93676828e-08]), array([-5.22754709e+08,  7.41424161e+06, -4.38064226e+04,  1.38013014e+02,
       -2.44532193e-01,  2.31025800e-04, -9.09246166e-08])]"
643,0,1,[5 6],,373.5900541,2103.462195,7.89312E+11,-55762695672,9.33E-10,2103.462195,-7.57E-10,-1000.981568,1.88E-10,946.0689554,1184.443153,700,6283.185307,1,-9323.641859,1674874.661,7828541.453,0.270873686,3.2975264,3.731073231,2.08019503,0.312634171,0.844839665,0.931209027,9820.379745,0.131352058,0.406095483,1.098994374,0.856126027,0.014475566,0.01010962,2799.643038,1136.262224,2875.755136,390.7718788,373.5900541,371.502283,140.0010652,116.0998509,28.92933653,2053.930698,0.133111642,7.85E-14,"[60, 75, 100]","[373.9807833965617, 373.9782334842617, 373.978037186196]","[371.50363980384975, 371.49943426522844, 371.50228302556224]","[8.327199415252325, 8.327820851288742, 8.327399909669674]","[3730.974674618844, 3742.2514587616133, 3737.829495855804]","[0.13286801284543862, 0.13326809466869718, 0.13311164159414896]","[7.8767496804055e-14, 7.829497801439556e-14, 7.847933530815085e-14]","[0.9897360861262727, 0.9897368193241293, 0.9897363226899486]","[array([ 3.99451076e+08, -4.23802449e+06,  1.39859321e+04,  6.21072312e-01,
       -1.01030013e-01,  2.13067227e-04, -1.40912359e-07]), array([-8.28336330e+07,  9.59871416e+05, -3.51914415e+03,  6.09164265e-01,
        2.60954862e-02, -6.09123667e-05,  4.36192948e-08]), array([ 1.72015018e+08, -1.79528368e+06,  5.79551197e+03,  5.34635498e-01,
       -4.15822423e-02,  8.55090226e-05, -5.52988276e-08])]"
654,1,1,[0 3 5 6],,243.459398,966.7521588,1786655154,-1364426103,691.8984806,966.7521588,8.48E-07,358.7227046,1.83E-07,-339.1011573,1047.846255,700,6283.185307,1,-9282.883329,1290572.785,2581591.474,0.270848543,1.573817259,0.878238659,2.647850189,-0.652148462,-2.109054203,2.704124611,4289.316519,0.131169343,0.406907565,1.112273795,0.86054127,0.014548738,0.010103313,1600.580759,1009.166607,1717.840799,244.8372047,243.459398,243.2534351,140.0167297,109.5782298,2.477592347,44164.4965,0.707332931,1.35E-16,"[60, 75, 100]","[243.49668684825255, 243.49667429105273, 243.4962969781265]","[243.25344461269725, 243.25344895080897, 243.25343512628442]","[0.6331778533514852, 0.6331777716778867, 0.6331780304868799]","[30379.821287948107, 30370.162340354964, 30334.010345407256]","[0.7084011853086846, 0.7081759691634054, 0.7073329313612994]","[1.3452980307308413e-16, 1.3461535886308842e-16, 1.349365129493801e-16]","[0.9090019177257224, 0.909001909906172, 0.9090019346849205]","[array([ 1.16348881e+11, -1.11646844e+09,  6.52777703e+05,  1.62128309e+04,
        1.10720775e+01, -3.19712481e-01,  5.63664255e-04]), array([ 1.12328269e+11, -1.07828390e+09,  6.35184358e+05,  1.56356188e+04,
        1.06708518e+01, -3.08464826e-01,  5.43906146e-04]), array([ 1.37177301e+11, -1.31673356e+09,  7.75823913e+05,  1.90875069e+04,
        1.30447405e+01, -3.76615508e-01,  6.63993142e-04])]"
659,0,1,,,458.2102324,2385.899165,3.82754E+12,-67763652026,-5.26E-09,2385.899165,2.20E-09,-1434.330709,-6.75E-11,2007.259713,1070.25339,700,6283.185307,1,-9289.930051,2337763.641,3097739.029,0.270850443,1.943258107,0.377706478,1.907361313,0.518910051,-0.508979181,2.206422896,9601.662897,0.131200856,0.406767109,1.109957933,0.859773736,0.014536017,0.010104414,1764.494321,1024.513834,2113.806942,530.524083,458.2102324,450.2114698,140.0008479,120.7772516,20.62132282,-16278.50027,0.041009313,1.19E-12,"[60, 75, 100]","[459.77174115374237, 459.7705921188465, 459.76972337187664]","[450.2129311133657, 450.21179764443787, 450.211469823834]","[7.634418042025164, 7.63453503028535, 7.634568887338519]","[950.4534640188482, 949.9934862112417, 950.234664437012]","[0.041018888516818765, 0.040998933952745724, 0.0410093126371034]","[1.186336027217314e-12, 1.1874901072979466e-12, 1.1868888316886654e-12]","[0.9888478873906694, 0.988848050361268, 0.9888480975249763]","[array([ 3.25601152e+07, -4.47376867e+05,  2.55916745e+03, -7.80184013e+00,
        1.33696102e-02, -1.22114557e-05,  4.64475954e-09]), array([ 4.94954704e+07, -6.72910408e+05,  3.81038026e+03, -1.15032294e+01,
        1.95275582e-02, -1.76743337e-05,  6.66364452e-09]), array([ 6.22428810e+07, -8.43671814e+05,  4.76332133e+03, -1.43389326e+01,
        2.42732290e-02, -2.19093261e-05,  8.23804707e-09])]"
663,1,1,[0 3 5 6],,304.3565014,824.3948439,2165164931,-3495927633,518.7934619,824.3948439,1.87E-05,-286.4153271,-1.84E-05,272.0887013,1062.373242,700,6283.185307,1,-9287.469246,2631001.299,2268445.548,0.270849663,4.897565801,5.46527341,2.59040075,1.733000768,-3.411504633,-0.154386138,7722.261467,0.131189848,0.406816156,1.110765705,0.860041569,0.014540456,0.01010403,1523.444349,1091.617006,1974.39454,304.9940562,304.3565014,304.2485176,140.0034647,104.4531209,3.238376878,125544.3567,2.348911748,2.89E-17,"[60, 75, 100]","[304.3706711227481, 304.3707452624681, 304.3707620946226]","[304.24850996743, 304.2485055920016, 304.24851759081866]","[0.8164517223859171, 0.8164518014183737, 0.8164515870136265]","[80156.44137361241, 80324.92363193104, 80538.43077458206]","[2.3377709281656296, 2.3426846970176145, 2.348911747528243]","[2.914624382899195e-17, 2.9024107305482507e-17, 2.887041411312596e-17]","[0.9236451445655671, 0.9236451498400988, 0.9236451355309806]","[array([-4.11319208e+09,  1.35378215e+07,  4.44601213e+04, -1.59892488e-01,
       -4.81102833e-01, -1.58000490e-03,  5.20032780e-06]), array([-3.97203431e+09,  1.30737266e+07,  4.29351847e+04, -1.58190392e-01,
       -4.64624032e-01, -1.52586493e-03,  5.02232068e-06]), array([-3.76960965e+09,  1.24084163e+07,  4.07483757e+04, -1.58639727e-01,
       -4.41000069e-01, -1.44821165e-03,  4.76710127e-06])]"
3,1,1,[0 3 5 6],,333.0767265,1665.379879,4.92988E+11,-11549370468,328.2746828,1665.379879,5.08E-06,1203.279474,-2.38E-06,-1201.830601,1078.997318,700,6283.185307,1,-9292.638951,1891086.399,3248614.132,0.270851447,1.363731131,1.693298021,1.585608609,-2.626544291,-5.187637055,0.093553352,5528.632348,0.131212979,0.406713121,1.109069907,0.859479148,0.014531134,0.010104836,1780.207897,1197.008254,1940.618556,385.2759237,333.0767265,328.7046096,139.9982505,121.8734925,9.190176986,1586.105901,0.039768081,4.83E-13,"[60, 75, 100]","[334.4879632538802, 334.2174910078982, 334.25934153130805]","[328.36481621651, 328.7749021936356, 328.70460962302747]","[3.365027734986661, 3.3392456417937626, 3.343650677613634]","[1220.0586836979487, 1319.339985165357, 1262.1000271817504]","[0.038403641146255676, 0.041580570872284686, 0.039768081133689515]","[5.184150520142402e-13, 4.414233659706466e-13, 4.827281642467833e-13]","[0.9760897973355146, 0.9759232796711024, 0.9759518947142828]","[array([ 4.07277406e+08, -6.84826445e+06,  4.76394229e+04, -1.75267103e+02,
        3.59065498e-01, -3.87502399e-04,  1.71559360e-07]), array([ 4.21686737e+09, -7.70977896e+07,  5.87219973e+05, -2.38493882e+03,
        5.44748013e+00, -6.63487783e-03,  3.36650926e-06]), array([ 4.56682242e+09, -8.33710786e+07,  6.34052701e+05, -2.57131165e+03,
        5.86446115e+00, -7.13218457e-03,  3.61350773e-06])]"
13,1,1,[0 3 5 6],,338.1282379,1083.865705,39855037249,-14160485873,237.9951264,1083.865705,-4.13E-07,-501.6195933,2.93E-07,448.1293637,1127.497911,700,6283.185307,1,-9307.267584,2167014.297,4136702.968,0.270859481,5.910645259,3.939037679,2.133440361,2.759022501,-0.348580561,-0.401758317,9611.869439,0.131278527,0.406421632,1.104295748,0.857892781,0.014504844,0.010107104,2054.309001,1132.28977,2275.030285,341.0925617,338.1282379,337.8076396,139.9941548,104.408842,9.626395898,24136.03747,1.473712334,3.07E-16,"[60, 75, 100]","[338.2003645656162, 338.1195267193368, 338.1465984294321]","[337.8380101675152, 337.8466839581003, 337.8076396080846]","[2.4804785566247203, 2.480050652462036, 2.4819773594357484]","[42986.16101833645, 52148.65596488376, 45510.14148265873]","[1.392105781726149, 1.6888763180709494, 1.473712333882423]","[3.4411987398439797e-16, 2.3379062985866273e-16, 3.0714170882623693e-16]","[0.9686451066746827, 0.9686403792038785, 0.9686616541235787]","[array([-1.33788157e+12,  9.24002715e+09, -3.88724226e+06, -6.94846551e+04,
       -3.44149334e+01,  7.10807204e-01, -9.01745940e-04]), array([-1.42550321e+12,  9.84825316e+09, -4.15478454e+06, -7.40499979e+04,
       -3.66542349e+01,  7.57822476e-01, -9.61625604e-04]), array([-1.44723396e+12,  9.99972910e+09, -4.22047947e+06, -7.52046082e+04,
       -3.72100470e+01,  7.69762660e-01, -9.76915013e-04])]"
16,1,1,[0 3 5 6],,580.1267267,2831.824765,4.01576E+12,-53082175254,3.47E-09,2831.824765,4.32E-08,1693.692515,6.05E-08,-1766.823865,1117.168072,700,6283.185307,1,-9304.206692,3304921.974,1907503.824,0.270857436,2.023798048,1.962781421,-0.047336831,-2.675669271,-4.614417337,1.732409789,8067.881969,0.1312648,0.406482615,1.105291717,0.858224089,0.014510335,0.010106631,1351.496734,1018.751815,2042.740615,678.0179525,580.1267267,568.0284651,140.0003228,120.5159712,8.010216506,719.4505732,0.0425993,1.19E-12,"[60, 75, 100]","[581.9666246610891, 581.9654278591903, 581.9666122345758]","[568.0322495000081, 568.030543302601, 568.0284651446464]","[3.0572282326262528, 3.0572826553837995, 3.057348924586968]","[782.6302888134189, 782.9214009103562, 782.3431706653605]","[0.042615217594717474, 0.042630940968892875, 0.04259929983752675]","[1.1915726960753585e-12, 1.1906995518836812e-12, 1.1924759182633458e-12]","[0.9739374934449143, 0.9739379083326112, 0.9739384135128943]","[array([ 7.51619217e+07, -7.99706402e+05,  3.54438649e+03, -8.37614187e+00,
        1.11318917e-02, -7.88858223e-06,  2.32880244e-09]), array([ 7.45919349e+07, -7.93778297e+05,  3.51871803e+03, -8.31691444e+00,
        1.10550840e-02, -7.83550399e-06,  2.31353224e-09]), array([ 7.92528670e+07, -8.42909658e+05,  3.73445972e+03, -8.82205260e+00,
        1.17202230e-02, -8.30250577e-06,  2.45012262e-09])]"
27,1,1,,,330.717795,1030.652101,8813089345,-4705509668,448.3929198,1030.652101,-8.32E-06,372.1094722,4.36E-06,-336.0525967,1184.077859,700,6283.185307,1,-9323.539411,2033814.982,1742615.623,0.270873581,6.244272264,4.956035016,0.125254994,2.097090012,0.313883238,1.099376177,5936.192845,0.131351598,0.406097523,1.099027404,0.856137051,0.014475748,0.010109605,1343.900805,937.9374419,1720.018693,332.6990453,330.717795,330.4234626,139.9966616,108.1782339,3.409701819,43714.80235,0.976087632,2.18E-16,"[60, 75, 100]","[330.7595421847539, 330.7604251319697, 330.7611728009484]","[330.4259524570826, 330.42417919996154, 330.423462575039]","[0.8717998294293285, 0.8718301344092384, 0.8718423808321349]","[30460.168853997, 30597.111123184262, 30816.46836722633]","[0.9648093922587764, 0.9691417636476687, 0.976087631610932]","[2.2261783726400196e-16, 2.2064083686180874e-16, 2.17515380121271e-16]","[0.9271649533264537, 0.9271667897789735, 0.9271675318735495]","[array([-8.39542669e+10,  5.91763882e+08, -2.52738978e+05, -4.64016894e+03,
       -2.37026750e+00,  4.95430116e-02, -6.41361713e-05]), array([ 4.17511591e+10, -2.95790090e+08,  1.30196480e+05,  2.32879727e+03,
        1.15521122e+00, -2.49484309e-02,  3.24653493e-05]), array([ 1.41146042e+11, -9.97403875e+08,  4.31459472e+05,  7.84155586e+03,
        3.95675017e+00, -8.39029440e-02,  1.08901535e-04])]"
41,1,1,[0 1 3 4 5 6],,346.6717378,1354.305088,1.65282E+11,-19305233741,406.0881187,1354.305088,2.37E-06,-1248.412181,1.22E-07,545.833832,1215.683613,700,6283.185307,1,-9332.285716,1594015.068,5627207.101,0.270883396,0.278408258,1.697645961,-0.119274782,3.102102129,-5.136834742,2.627376711,6611.510907,0.131390943,0.405923365,1.096213774,0.85519715,0.014460173,0.010110939,2391.875939,1139.017867,2470.597622,356.2419865,346.6717378,345.659111,139.9977706,113.2976278,12.37498716,10174.74165,0.27949788,1.09E-14,"[60, 75, 100]","[346.8724675247182, 346.86946866782216, 346.86624756036116]","[345.66455506467764, 345.64889691651456, 345.6591110469311]","[3.3832197765345216, 3.3842521423343688, 3.3835786737374747]","[8073.098046890838, 8404.928284100888, 8435.20116176833]","[0.267503914243005, 0.2784865679231722, 0.27949788015906385]","[1.1875790375921967e-14, 1.0958435678564678e-14, 1.0878717117247103e-14]","[0.976205911367593, 0.976212466756201, 0.9762081907286714]","[array([ 1.63723439e+11, -1.89689902e+09,  6.86952137e+06, -1.93764484e+01,
       -5.75305035e+01,  1.33333725e-01, -9.65426265e-05]), array([ 1.49957229e+11, -1.73343891e+09,  6.25983908e+06,  2.19178288e+01,
       -5.23866027e+01,  1.21070946e-01, -8.74653115e-05]), array([-1.93008014e+10,  2.22453072e+08, -8.00513599e+05, -8.47947327e+00,
        6.69024098e+00, -1.54100761e-02,  1.11027916e-05])]"
